customerID,Churn,customer.SeniorCitizen,customer.tenure,account.Charges.Monthly,account.Charges.Total,cuentas_diarias,gender_Male,customer.Partner_Yes,customer.Dependents_Yes,phone.PhoneService_Yes,phone.MultipleLines_No phone service,phone.MultipleLines_Yes,internet.InternetService_Fiber optic,internet.InternetService_No,internet.OnlineSecurity_No internet service,internet.OnlineSecurity_Yes,internet.OnlineBackup_No internet service,internet.OnlineBackup_Yes,internet.DeviceProtection_No internet service,internet.DeviceProtection_Yes,internet.TechSupport_No internet service,internet.TechSupport_Yes,internet.StreamingTV_No internet service,internet.StreamingTV_Yes,internet.StreamingMovies_No internet service,internet.StreamingMovies_Yes,account.Contract_One year,account.Contract_Two year,account.PaperlessBilling_Yes,account.PaymentMethod_Credit card (automatic),account.PaymentMethod_Electronic check,account.PaymentMethod_Mailed check
4098-NAUKP,0,1,1.450819785563268,0.6610065961471518,1.501727402523958,0.6593358314019976,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
4102-HLENU,0,0,1.4100994218432377,0.029523736084024966,0.9013877460198898,0.031230512660493783,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
4102-OQUPX,1,1,-1.2774445836787658,0.3203382111130965,-0.9729558245659699,0.3203583577954718,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4104-PVRPS,0,0,-0.3408762181180675,-0.37096934095601086,-0.42546988171186484,-0.3675665151118896,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4106-HADHQ,1,0,0.26992923768238786,0.5064594751317022,0.3984833370917344,0.5097869459873539,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0
4109-CYRBD,0,1,-0.13727439951791576,-0.4374412209626558,-0.3695940650693954,-0.43735599497205674,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4110-PFEUZ,1,0,-1.2774445836787658,0.1591439020969823,-0.9750955617212479,0.1608395466865183,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4111-BNXIF,0,0,1.4100994218432377,-0.17321549793624236,0.8047907459893433,-0.1781379269200075,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0
4112-LUEIZ,1,0,-0.9109613101984925,0.8222009051632656,-0.6249948566550689,0.8188546425109511,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
4114-QMKVN,0,0,0.9621754209229038,0.1325551500943244,0.6775094739691903,0.13092976960358974,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4115-BNPJY,0,0,-0.13727439951791576,0.35855954211691704,-0.09941364571015132,0.3602380605727102,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
4115-NZRKS,0,1,-1.0331224013585836,0.810568326162103,-0.7523864244048758,0.8088847168166418,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
4115-UMJFQ,0,0,1.4915401492832985,-0.9642308700153168,0.09375829520501032,-0.9657620567704648,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
4116-IQRFR,0,0,-1.1552834925186748,-1.3514295710540236,-0.9735293623601682,-1.3545891588485384,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
4116-TZAQJ,1,0,-0.9516816739185229,0.31535282011259796,-0.7235771798193782,0.3203583577954718,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4118-CEVPF,0,1,0.10704778280226637,1.5301264272340338,0.6867301969682239,1.5267193668069319,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0
4119-ZYPZY,0,1,1.572980876723359,1.397182667220744,2.357445791467769,1.3971103327809073,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0
4121-AGSIN,0,0,1.0436161483629647,-1.3381351950526947,-0.34493193991887,-1.3346493074599195,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
4123-DVHPH,0,0,-0.9516816739185229,0.7740087921584479,-0.6522599610254172,0.7789749397337127,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4123-FCVCB,0,0,-0.8295205827584318,0.3685303241179137,-0.6288110889010804,0.37020798626701956,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1
4124-MMETB,1,0,-0.4223169455581282,0.9933659961803765,-0.07728832234165668,0.9983133050085238,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
4128-ETESU,0,1,0.5956921474426307,1.1612074931971548,1.0886037175337617,1.157832116117477,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
4129-LYCOI,0,0,1.4100994218432377,1.304122035211441,2.099728789559372,1.3073810015321212,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0
4130-MZLCC,0,0,-1.1145631287986444,-0.4723389579661445,-0.8978003143800665,-0.47723569774929514,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4132-KALRO,0,0,-1.1552834925186748,1.1994288242009752,-0.8296375534541958,1.1977118188947153,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1
4132-POCZS,0,0,0.7992939660427824,-0.8263017190015287,-0.11419327348372198,-0.8261830970501305,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4134-BSXLX,0,0,-0.1779947632379461,-0.12834697893175698,-0.21798155508767716,-0.12828829844845974,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4135-FRWKJ,0,1,0.9214550572028735,0.38182470011924285,0.8271366608171452,0.3801779119613294,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0
4137-BTIKL,0,0,-1.2367242199587354,0.8637458301674187,-0.92868311868305,0.8587343452881895,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4137-JOPHL,0,0,0.7178532386027217,0.8288480931639302,0.8932920394633219,0.828824568205261,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
4138-NAXED,0,0,0.7585736023227521,0.5396954151350246,0.7967832760164986,0.5396967230702829,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4139-DETXS,0,0,1.6137012404433895,-0.010359391919962083,0.991896421773562,-0.008649190116744598,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
4139-JPIAM,0,0,0.7585736023227521,-0.6750781919864113,-0.04331723760837486,-0.6766342116354868,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
4139-SUGLD,1,0,-0.05583367207785504,-0.9758634490164797,-0.5304052389042166,-0.9757319824647744,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4140-MUHUG,1,1,-1.196003856238705,0.7341256641544609,-0.9083004678430809,0.7390952369564744,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
4140-WJAWW,1,0,-1.1145631287986444,-1.4926823160681442,-0.9581100193546069,-1.4941681185688727,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
4143-HHPMK,1,0,0.7992939660427824,0.6842717541494772,0.9083363769880611,0.6792756827906168,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4143-OOBWZ,1,0,-1.1145631287986444,0.5496661971360213,-0.8221153846918263,0.5496666487645923,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4145-UQXUQ,1,1,-0.9924020376385532,0.9086143491719038,-0.6837383622685296,0.9085839737597372,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
4146-SVFUD,0,0,-1.2774445836787658,-0.670092800985913,-0.9861030755406686,-0.6666642859411772,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4154-AQUGT,1,1,-0.7888002190384015,0.8072447321617704,-0.4898825878295161,0.8088847168166418,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
4159-NAAIX,0,0,1.2472179669631163,1.086426628189679,1.7529369563827977,1.0880426362573101,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
4160-AMJTL,1,1,-0.9924020376385532,-1.4993295040688086,-0.9332934801825667,-1.5041380442631824,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
4163-HFTUK,0,0,0.7585736023227521,-1.517609271070636,-0.5611556883316159,-1.5141079699574918,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
4163-KIUHY,0,0,0.10704778280226637,-1.3015756610490399,-0.6081637283099429,-1.3047395303769904,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
4163-NCJAK,0,0,0.5549717837226003,-1.3397969920528607,-0.535412665030486,-1.3346493074599195,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
4174-LPGTI,1,0,0.35136996512244856,0.05777428508684888,0.19803187801944094,0.06114028974342279,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0
4176-FXYBO,0,0,0.8807346934828431,1.4885815022298807,1.6937963861425844,1.4868396640296935,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
4176-RELJR,0,1,1.4100994218432377,-1.3181936310507012,-0.26805581635037184,-1.3147094560713004,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
4177-JPDFU,0,0,-0.8295205827584318,-1.0223937650211312,-0.8105784513700688,-1.0255816109363223,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4178-EGMON,0,0,1.5322605130033287,0.7723469951582819,1.6353396494262227,0.7690050140394034,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0
4182-BGSIQ,0,0,-0.9109613101984925,-1.4943441130683104,-0.9189770944735408,-1.4941681185688727,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
4183-MYFRB,0,0,-0.46303730927815856,0.8404806721650928,-0.18390017462474184,0.8387944938995703,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
4183-WCSEP,1,0,-0.05583367207785504,0.4549437681265524,0.06856675055214811,0.45993731751580613,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
4184-TJFAN,1,1,-1.196003856238705,0.7823177771592785,-0.885006009740259,0.7789749397337127,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
4184-VODJZ,0,0,1.2472179669631163,0.883687394169412,1.5375073372235573,0.8786741966768087,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0
4186-ZBUEW,0,0,0.14776814652229672,0.1973652331008033,0.10244959870170701,0.20071924946375666,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1
4187-CINZD,1,1,0.5549717837226003,1.0133075601823696,0.9461016348214235,1.018253156397143,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0
4188-FRABG,0,0,1.0028957846429343,1.2725478922082847,1.60855984626635,1.2774712244491921,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0
4188-PCPIG,0,0,1.0028957846429343,0.18573265409964015,0.8139452915505849,0.1807793980751375,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0
4189-NAKJS,0,0,-0.2594354906780068,-0.4391030179628221,-0.43427148093821505,-0.43735599497205674,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
4190-MFLUW,1,0,-0.9109613101984925,-0.3177918369506949,-0.772680838661122,-0.3177168866403416,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4191-XOVOM,0,0,1.2472179669631163,1.3506523512160928,1.9559693355289833,1.3472607043093592,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
4192-GORJT,1,0,-1.1145631287986444,0.9867188081797119,-0.786026621949197,0.988343379314214,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
4193-IBKSW,0,0,1.6137012404433895,-1.329826210051864,-0.22506254093143274,-1.3346493074599195,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
4193-ORFCL,1,1,-1.2774445836787658,-0.6534748309842517,-0.9858824840813616,-0.6566943602468676,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4194-FJARJ,0,0,0.8807346934828431,-0.15825932493474715,0.4386309826856129,-0.15819807553138832,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4194-WHFCB,0,0,1.0843365120829949,1.0598378761870213,1.4563737984904337,1.0581328591743815,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
4195-NZGTA,0,0,-1.2774445836787658,-1.3132082400502028,-0.9946399650158504,-1.3147094560713004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4195-PNGZS,0,0,1.4915401492832985,-1.3397969920528607,-0.24773934294819483,-1.3346493074599195,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
4195-SMMNX,1,0,-1.2367242199587354,-1.4760643460664828,-0.9911325608128687,-1.4742282671802533,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
4198-VFOEA,0,0,-0.8295205827584318,-1.03568814102246,-0.8136667318003672,-1.0355515366306316,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
4199-QHJNM,0,1,1.4100994218432377,1.2675625012077867,2.077956412525768,1.2675012987548828,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
4201-JMNGR,1,1,-1.2774445836787658,-0.2978502729487016,-0.9811618268521911,-0.2977770352517224,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
4203-QGNZA,0,0,-0.1779947632379461,-1.479387940066815,-0.7695925582308237,-1.4742282671802533,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
4208-UFFGW,1,1,-1.2367242199587354,-0.6584602219847501,-0.9682131081908688,-0.6566943602468676,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4210-QFJMF,1,0,-1.1552834925186748,0.4782089261288782,-0.8658145527805479,0.47987716890442533,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4211-MMAZN,1,0,-1.2774445836787658,-1.479387940066815,-0.9968458796089207,-1.4742282671802533,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
4213-HKBJO,0,0,0.025607055362205665,-1.2982520670487077,-0.6413186246437887,-1.294769604682681,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
4220-TINQT,0,0,1.1657772395230557,1.3822264942192488,1.9728004638741097,1.377170481392288,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
4223-BKEOR,0,0,-0.46303730927815856,0.0029349840813666195,-0.41600650810759343,0.0013207355775652194,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
4223-WOZCM,0,1,-1.2367242199587354,-0.4922805219681378,-0.9585291431272904,-0.4971755491379143,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4226-KKDON,0,0,-0.9924020376385532,0.06275967608734744,-0.775945592258866,0.06114028974342279,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
4227-OJHAL,0,0,1.450819785563268,0.2738078951084449,1.2720475750934837,0.27050872932392406,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0
4228-ZGYUW,1,0,-1.1552834925186748,0.8404806721650928,-0.8433804013690235,0.8387944938995703,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4229-CZMLL,1,0,-1.073842765078614,0.3369561811147577,-0.7985120985459746,0.340298209184091,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4231-LZUYM,0,0,1.6137012404433895,-1.2999138640488739,-0.17326766628614326,-1.294769604682681,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
4232-JGKIY,0,0,-1.2774445836787658,-1.5142856770703037,-0.9973091216734654,-1.5141079699574918,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
4234-XTNEA,0,0,-1.2367242199587354,0.5047976781315362,-0.9288154735586343,0.49981702029304453,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
4236-UJPWO,0,0,-1.2367242199587354,-1.3381351950526947,-0.9853089462871631,-1.3346493074599195,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4236-XPXAV,1,0,-1.1145631287986444,1.1429277261953275,-0.8006077174093914,1.1378922647288578,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1
4237-CLSMM,0,0,-1.2367242199587354,-1.4876969250676457,-0.9890148828035212,-1.4841981928745631,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
4237-RLAQD,1,0,-1.2774445836787658,-0.6285478759817599,-0.985551596892401,-0.6267845831639388,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4238-HFHSN,0,1,1.1657772395230557,0.5779167461388457,1.158156204653267,0.5795764258475212,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4238-JSSWH,0,1,0.10704778280226637,1.2393119522049623,0.5174262519500823,1.2375915216719537,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
4248-HCETZ,1,1,-0.09655403579788539,0.49482689613053943,0.037683946249164636,0.49981702029304453,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4248-QPAVC,1,1,-0.6259187641582801,0.6842717541494772,-0.360130691465124,0.6792756827906168,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4250-FDVOU,1,0,-1.073842765078614,-0.2828940999472064,-0.8341155600781285,-0.27783718386310347,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4250-WAROZ,0,1,1.1250568758030253,0.9468356801757248,1.5418529889719057,0.9484636765369756,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4250-ZBWLV,1,0,1.450819785563268,1.4520219682262263,2.160391440868804,1.4569298869467648,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0
4254-QPEDE,0,0,0.7992939660427824,0.04946530008601826,0.46340340356579185,0.051170364049112974,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
4255-DDUOU,1,0,-1.2774445836787658,-1.4710789550659844,-0.9967355838792671,-1.4742282671802533,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
4256-ZWTZI,0,0,-1.1145631287986444,-0.45738278496464935,-0.8792485726523457,-0.45729584636067594,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4257-GAESD,0,0,-1.073842765078614,-0.6567984249845841,-0.8739984959208384,-0.6566943602468676,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
4273-MBHYA,0,0,-1.2774445836787658,0.817215514162767,-0.9663601399326899,0.8188546425109511,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
4274-DRSQT,0,0,1.3693790581232073,0.8022593411612723,1.6413617962653049,0.7989147911223319,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
4274-OWWYO,1,0,-1.2774445836787658,0.31867641411293,-0.9729778837119005,0.3203583577954718,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4277-BWBML,0,0,1.6137012404433895,-1.4893587220678117,-0.42216100982225946,-1.4941681185688727,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
4277-PVRAN,1,0,-0.9924020376385532,0.5097830691320342,-0.7060842770963313,0.5097869459873539,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4277-UDIEF,0,0,-0.3408762181180675,0.5396954151350246,-0.15701007573521558,0.5396967230702829,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
4280-DLSHD,0,0,-0.9924020376385532,-0.33274800995219006,-0.8090784294467811,-0.3376567380289608,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4282-ACRXS,0,1,0.22920887396235742,-1.3265026160515319,-0.5841192592454771,-1.3246793817656097,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4282-MSACW,0,0,1.450819785563268,1.7428364432552979,2.5395440411257177,1.746057732081743,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0
4282-YMKNA,1,0,-0.9516816739185229,0.3319707901142592,-0.6940399834181676,0.3303282834897816,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4283-FUTGF,1,1,-0.5444780367182194,0.5014740841312036,-0.3564688732406274,0.49981702029304453,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
4283-IVYCI,0,0,-0.9516816739185229,0.006258578081699149,-0.7640998308940787,0.0013207355775652194,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
4285-GYRQC,1,0,-1.0331224013585836,0.7141841001524676,-0.7467613421925466,0.7191553855678552,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
4289-DTDKW,1,0,0.3106496014024182,1.2143849972024705,0.808849628840593,1.2176516702833347,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
4290-BSXUX,1,0,-1.196003856238705,0.49482689613053943,-0.8947120339497682,0.49981702029304453,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4291-HPAXL,0,0,-1.2774445836787658,-1.4926823160681442,-0.9970223527763663,-1.4941681185688727,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
4291-HYEBC,0,1,-0.1779947632379461,-0.8528904710041866,-0.5219786451586883,-0.8560928741330592,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0
4291-SHSBH,0,0,-1.0331224013585836,0.1591439020969823,-0.7757691190914204,0.1608395466865183,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4291-TPNFG,0,0,1.6137012404433895,0.5829021371393437,1.6327366702064001,0.5795764258475212,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0
4291-YZODP,0,0,-1.0331224013585836,-1.4860351280674797,-0.9630733271890151,-1.4841981928745631,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
4293-ETKAP,0,0,1.328658694403177,0.4865179111297088,1.2318558112077436,0.4898470945987347,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0
4295-YURET,0,1,0.9621754209229038,0.2605135191071157,0.7961656199304388,0.26053880362961424,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0
4298-OYIFC,0,0,-0.7073594915983408,1.285842268209614,-0.32644637562894135,1.287441150143502,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
4299-OPXEJ,0,0,0.9621754209229038,-1.502653098069141,-0.5290596310024438,-1.5041380442631824,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
4299-SIMNS,0,0,-0.9516816739185229,0.5446808061355232,-0.6596938932040638,0.5396967230702829,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4301-VVZKA,0,0,-0.6666391278783104,0.353574151116419,-0.4810368703113043,0.35026813487840036,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4302-ZYFEL,0,0,1.4915401492832985,-1.4694171580658184,-0.386756080603482,-1.4742282671802533,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
4304-TSPVK,0,0,1.450819785563268,1.6663937812476561,2.454660447584375,1.6662983265272662,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
